name, created_at, deposit_signature, withdraw_signature, proxy_contract, stake_token
address.dapp.feiprotocol_1, None, None, None, 0xc7283b66eb1eb5fb86327f08e1b5816b0720212b, 0xc7283b66eb1eb5fb86327f08e1b5816b0720212b
address.dapp.feiprotocol_2, None, None, None, 0xe087f94c3081e1832dc7a22b48c6f2b5faae579b, 0xe087f94c3081e1832dc7a22b48c6f2b5faae579b
address.dapp.feiprotocol_3, None, None, None, 0x639572471f2f318464dc01066a56867130e45e25, 0x639572471f2f318464dc01066a56867130e45e25
address.dapp.feiprotocol_4, None, None, None, 0x956f47f50a910163d8bf957cf5846d573e7f87ca, 0x956f47f50a910163d8bf957cf5846d573e7f87ca
address.dapp.feiprotocol_5, None, None, None, 0xfe5b6c2a87a976dce20130c423c679f4d6044cd7, 0xfe5b6c2a87a976dce20130c423c679f4d6044cd7
address.dapp.feiprotocol_6, None, None, None, 0xe1578b4a32eaefcd563a9e6d0dc02a4213f673b7, 0xe1578b4a32eaefcd563a9e6d0dc02a4213f673b7
address.dapp.feiprotocol_7, None, None, None, 0x5d6446880fcd004c851ea8920a628c70ca101117, 0x5d6446880fcd004c851ea8920a628c70ca101117
address.dapp.feiprotocol_8, None, None, None, 0x0760dfe09bd6d04d0df9a60c51f01ecedceb5132, 0x0760dfe09bd6d04d0df9a60c51f01ecedceb5132
address.dapp.feiprotocol_9, None, None, None, 0x087f35bd241e41fc28e43f0e8c58d283dd55bd65, 0x087f35bd241e41fc28e43f0e8c58d283dd55bd65
address.dapp.feiprotocol_10, None, None, None, 0x89714d3ac9149426219a3568543200d1964101c4, 0x89714d3ac9149426219a3568543200d1964101c4
address.dapp.feiprotocol_11, None, None, None, 0xef1a94af192a88859eaf3f3d8c1b9705542174c5, 0xef1a94af192a88859eaf3f3d8c1b9705542174c5
address.dapp.feiprotocol_12, None, None, None, 0x18305daae09ea2f4d51faa33318be5978d251abd, 0x18305daae09ea2f4d51faa33318be5978d251abd
address.dapp.feiprotocol_13, None, None, None, 0xbffb152b9392e38cddc275d818a3db7fe364596b, 0xbffb152b9392e38cddc275d818a3db7fe364596b
address.dapp.feiprotocol_14, None, None, None, 0x9271d303b57c204636c38df0ed339b18bf98f909, 0x9271d303b57c204636c38df0ed339b18bf98f909
address.dapp.feiprotocol_15, None, None, None, 0xa08a721dfb595753fff335636674d76c455b275c, 0xa08a721dfb595753fff335636674d76c455b275c
address.dapp.feiprotocol_16, None, None, None, 0xda079a280fc3e33eb11a78708b369d5ca2da54fe, 0xda079a280fc3e33eb11a78708b369d5ca2da54fe
address.dapp.feiprotocol_17, None, None, None, 0xfc1ad6eb84351597cd3b9b65179633697d65b920, 0xfc1ad6eb84351597cd3b9b65179633697d65b920
address.dapp.feiprotocol_18, None, None, None, 0xb72dded4fa321e093e2083b596404a56ffc5b574, 0xb72dded4fa321e093e2083b596404a56ffc5b574
address.dapp.swapr_0, None, None, None, 0xd34971bab6e5e356fd250715f5de0492bb070452,
address.dapp.swapr_1, None, None, None, 0xb9960d9bca016e9748be75dd52f02188b9d0829f,
address.dapp.swapr_2, None, None, None, 0xc6130400c1e3cd7b352db75055db9dd554e00ef0,
address.dapp.swapr_3, None, None, None, 0x288879b3cafa044db6ba18ee638bbc1a233f8548,
address.dapp.swapr_4, None, None, None, 0x156f0568a6ce827e5d39f6768a5d24b694e1ea7b,
address.dapp.swapr_5, None, None, None, 0x010946a9189f4fa8d6bf01d2fa32e0edf3d6e03b,
address.dapp.swapr_6, None, None, None, 0x04e9644c7b5c82280fe95f515b7c4ad18a72db83,
address.dapp.swapr_7, None, None, None, 0x0e18852ee5ce266e2ce6f4844ba04cd9cd11af5b,
address.dapp.swapr_8, None, None, None, 0x15d37a2c7e4a88adb0ef5a6c85866a54d261201d,
address.dapp.swapr_9, None, None, None, 0x1d9e9118c8ac62360364b659035bd87d110691e7,
address.dapp.swapr_10, None, None, None, 0x3ad1754fd7b22af9f9ce66a068e146749aae2d61,
address.dapp.swapr_11, None, None, None, 0x3fff4a26a98b730c9027d7ab70a2e89916cacd52,
address.dapp.swapr_12, None, None, None, 0x46575017362add18630dd99246bca8f853b80ede,
address.dapp.swapr_13, None, None, None, 0x5e71f9438cf3f4e2aac987e6ff9994a05317a06a,
address.dapp.swapr_14, None, None, None, 0x67bf56e4cb13363cc1a5f243e51354e7b72a8930,
address.dapp.swapr_15, None, None, None, 0x6e68f1b08024b35e175be750dd94cd84942fe851,
address.dapp.swapr_16, None, None, None, 0x7515be43d16f871588adc135d58a9c30a71eb34f,
address.dapp.swapr_17, None, None, None, 0x83dd8227c5ef121f2ae99c6f1df0aa9e914448ce,
address.dapp.swapr_18, None, None, None, 0x98f29f527c8e0ecc67a3c2d5567833bee01f2a12,
address.dapp.swapr_19, None, None, None, 0x9bb6275ab5245f124ece93a9f379615717813ed0,
address.dapp.swapr_20, None, None, None, 0xae8e0495b5784ce114a5a5095a00c19780984caf,
address.dapp.swapr_21, None, None, None, 0xb0dc4b36e0b4d2e3566d2328f6806ea0b76b4f13,
address.dapp.swapr_22, None, None, None, 0xde7ffb785148eba591a88adc00546051afe0430b,
address.dapp.swapr_23, None, None, None, 0xe22c8fc10d30463c63a079580e5ccffa42f17511,
address.dapp.swapr_24, None, None, None, 0x068a593ed20fac229c527be81765c7fc497c3fd8,
address.dapp.swapr_25, None, None, None, 0x45da2d2013e7043f2dfd4bd2ecb0de5f7cf55726,
address.dapp.swapr_26, None, None, None, 0x47f3302b1827f27e4d823f2667c034c99e5f2c29,
address.dapp.swapr_27, None, None, None, 0x5f6812ddfd8d02097fb5e42da3e881e6fe6247a7,
address.dapp.swapr_28, None, None, None, 0x627ff06e3be50295d60cda25b3b54ff2962b4f20,
address.dapp.metamaskSwap_0, None, None, None, 0x881d40237659c251811cec9c364ef91dc08d300c,
address.dapp.metamaskSwap_1, None, None, None, 0xf326e4de8f66a0bdc0970b79e0924e33c79f1915,
address.dapp.saddle_0, None, None, None, 0xf5d2e84e816175dfb2c38bd7549d4bd37b1c0559,
address.dapp.saddle_1, None, None, None, 0xc0409ec303b727bc1f511d7f8c71fd5ead96de1c,
address.dapp.saddle_2, None, None, None, 0x2b7a5a5923eca5c00c6572cf3e8e08384f563f93,
address.dapp.saddle_3, None, None, None, 0x4f6a43ad7cba042606decaca730d4ce0a57ac62e,
address.dapp.saddle_4, None, None, None, 0xc28df698475dec994be00c9c9d8658a548e6304f,
address.dapp.saddle_5, None, None, None, 0x3911f80530595fbd01ab1516ab61255d75aeb066,
address.dapp.saddle_6, None, None, None, 0x76204f8cfe8b95191a3d1cfa59e267ea65e06fac,
address.dapp.saddle_7, None, None, None, 0x9dc37020f261758871104f9d8b87e575ee45bc5a,
address.dapp.saddle_8, None, None, None, 0x29fd31d37ab8d27f11eab68f96424bf64231ffce,
address.dapp.saddle_9, None, None, None, 0x98d2afc66de1f73598c6cfa35cbdfebb135fb8fa,
address.dapp.saddle_10, None, None, None, 0x149bbb210051851016f57a2824c0444f642833a6,
address.dapp.saddle_11, None, None, None, 0xdec2157831d6abc3ec328291119cc91b337272b5,
address.dapp.saddle_12, None, None, None, 0xe37e2a01fea778bc1717d72bd9f018b6a6b241d5,
address.dapp.saddle_13, None, None, None, 0x5847f8177221268d279cf377d0e01ab3fd993628,
address.dapp.saddle_14, None, None, None, 0x59f5a371df7d2a01863cbb011a5a1ed45326710c,
address.dapp.saddle_15, None, None, None, 0x3661d0f70e7f3ec418321a57fd62d691a09b490b,
address.dapp.saddle_16, None, None, None, 0x88cc4aa0dd6cf126b00c012dda9f6f4fd9388b17,
address.dapp.saddle_17, None, None, None, 0x2069043d7556b1207a505eb459d18d908df29b55,
address.dapp.saddle_18, None, None, None, 0x7003102c75587e8d29c56124060463ef319407d0,
address.dapp.saddle_19, None, None, None, 0xdb5c5a6162115ce9a188e7d773c4d011f421bbe5,
address.dapp.saddle_20, None, None, None, 0xc68bf77e33f1df59d8247dd564da4c8c81519db6,
address.dapp.saddle_21, None, None, None, 0xa6018520eaacc06c30ff2e1b3ee2c7c22e64196a,
address.dapp.saddle_22, None, None, None, 0xc9da65931abf0ed1b74ce5ad8c041c4220940368,
address.dapp.saddle_23, None, None, None, 0xc69ddcd4dfef25d8a793241834d4cc4b3668ead6,
address.dapp.saddle_24, None, None, None, 0xd48cf4d7fb0824cc8bae055df3092584d0a1726a,
address.dapp.renvm_0, None, None, None, 0xc25167ffa19b4d9d03c7d5aa4682c7063f345b66,
address.dapp.renvm_1, None, None, None, 0x64512ff05a27756694e306e483cbb725f1754c0e,
address.dapp.renvm_2, None, None, None, 0x2d7b6c95afeffa50c068d50f89c5c0014e054f0a,
address.dapp.renvm_3, None, None, None, 0x60ab11fe605d2a2c3cf351824816772a131f8782,
address.dapp.renvm_4, None, None, None, 0x098e1708b920efbdd7afe33adb6a4cba30c370b9,
address.dapp.renvm_5, None, None, None, 0xe33417797d6b8aec9171d0d6516e88002fbe23e7,
address.dapp.renvm_6, None, None, None, 0x32666b64e9fd0f44916e1378efb2cfa3b3b96e80,
address.dapp.renvm_7, None, None, None, 0x408e41876cccdc0f92210600ef50372656052a38,
address.dapp.sushi_0, None, None, None, 0xc2edad668740f1aa35e4d8f227fb8e17dca888cd,
address.dapp.sushi_1, None, None, None, 0xc0aee478e3658e2610c5f7a4a2e1777ce9e4f2ac,
address.dapp.sushi_2, None, None, None, 0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,
address.dapp.sushi_3, None, None, None, 0x8798249c2e607446efb7ad49ec89dd1865ff4272,
address.dapp.sushi_4, None, None, None, 0x54844afe358ca98e4d09aae869f25bfe072e1b1a,
address.dapp.sushi_5, None, None, None, 0x680a025da7b1be2c204d7745e809919bce074026,
address.dapp.sushi_6, None, None, None, 0x06da0fd433c1a5d7a4faa01111c044910a184553,
address.dapp.sushi_7, None, None, None, 0x58dc5a51fe44589beb22e8ce67720b5bc5378009,
address.dapp.sushi_8, None, None, None, 0x95b54c8da12bb23f7a5f6e26c38d04acc6f81820,
address.dapp.sushi_9, None, None, None, 0x611cde65dea90918c0078ac0400a72b0d25b9bb1,
address.dapp.sushi_10, None, None, None, 0x117d4288b3635021a3d612fe05a3cbf5c717fef2,
address.dapp.sushi_11, None, None, None, 0xc352e63b7297fcaae115e0758a6e84355181cdaf,
address.dapp.sushi_12, None, None, None, 0x001b6450083e531a5a7bf310bd2c1af4247e23d4,
address.dapp.sushi_13, None, None, None, 0x31503dcb60119a812fee820bb7042752019f2355,
address.dapp.sushi_14, None, None, None, 0xa75f7c2f025f470355515482bde9efa8153536a8,
address.dapp.sushi_15, None, None, None, 0xa1d7b2d891e3a1f9ef4bbc5be20630c2feb1c470,
address.dapp.sushi_16, None, None, None, 0x5e63360e891bd60c69445970256c260b0a6a54c6,
address.dapp.sushi_17, None, None, None, 0xf1f85b2c54a2bd284b1cf4141d64fd171bd85539,
address.dapp.sushi_18, None, None, None, 0x3e5e560db64c87e71260878e58d74406e6d693af,
address.dapp.sushi_19, None, None, None, 0x795065dcc9f64b5614c407a6efdc400da6221fb0,
address.dapp.sushi_20, None, None, None, 0x397ff1542f962076d0bfe58ea045ffa2d347aca0,
address.dapp.sushi_21, None, None, None, 0xc40d16476380e4037e6b1a2594caf6a6cc8da967,
address.dapp.sushi_22, None, None, None, 0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,
address.dapp.sushi_23, None, None, None, 0x088ee5007c98a9677165d78dd2109ae4a3d04d0c,
address.dapp.sushi_24, None, None, None, 0xbf8722f17e8017c96389c20b41ecb62e1f34e4bd,
address.dapp.sushi_25, None, None, None, 0xcb2286d9471cc185281c4f763d34a962ed212962,
address.dapp.sushi_26, None, None, None, 0x28b5e0090ff9c1192e1134135deb17e0b1c1cdbf,
address.dapp.sushi_27, None, None, None, 0xd86a120a06255df8d4e2248ab04d4267e23adfaa,
address.dapp.sushi_28, None, None, None, 0x6d37eb2364f8bb28002bd404cf301fa8106dcb14,
address.dapp.sushi_29, None, None, None, 0x055cedfe14bce33f985c41d9a1934b7654611aac,
address.dapp.sushi_30, None, None, None, 0xbc035b6bfb2e6a1f6e7ffb7f44d1e7e2a114d990,
address.dapp.sushi_31, None, None, None, 0xc66ed7c8034e11ebd32499389c35b3e6e9ee3e78,
address.dapp.sushi_32, None, None, None, 0x75e66d062a2a8be5c99d71db11d72ab3b82ba8b3,
address.dapp.sushi_33, None, None, None, 0xbb7ab09971e56aaf248dcc6c3df865af69d97372,
address.dapp.sushi_34, None, None, None, 0x8283dd24f8d8e7b083e2855a4c3ea1a7feba08c2,
address.dapp.sushi_35, None, None, None, 0x7d7428c778424db4c3a0930d18ca89a46b66f042,
address.dapp.sushi_36, None, None, None, 0x6367eed0ce97f8ab3c237674ce50d0b746901f33,
address.dapp.sushi_37, None, None, None, 0x209e2f044bd334c53451900c576ab18e8cea9b16,
address.dapp.sushi_38, None, None, None, 0x39043f4a27e4a030ad4bf33132d9d1535cd91ef6,
address.dapp.sushi_39, None, None, None, 0xd989f9aca3dff9db16d3b0cebc252596bb8aa63e,
address.dapp.sushi_40, None, None, None, 0xef4f1d5007b4ff88c1a56261fec00264af6001fb,
address.dapp.sushi_41, None, None, None, 0xc965bc2cf23d54ccf41a7d3af10572580e9b8078,
address.dapp.sushi_42, None, None, None, 0x1417bac01f58f68ebf547a3d5b9d0f6e8a495963,
address.dapp.sushi_43, None, None, None, 0xea2b2abec815a2782b25ea2b3d998e1a5eafc259,
address.dapp.sushi_44, None, None, None, 0xcfd111c4c0daeae6351bcdc80a993e78923845ab,
address.dapp.sushi_45, None, None, None, 0x9cbc2a6ab3f10edf7d71c9cf3b6bdb7ee5629550,
address.dapp.sushi_46, None, None, None, 0xa4d456b9dbe75b033b13b138caadbe4bd15432ae,
address.dapp.sushi_47, None, None, None, 0x1f909b6c6153ea046739d632380db60671fe7f38,
address.dapp.sushi_48, None, None, None, 0x06f6f3f79bb7236473c144bc43b687428ac0262e,
address.dapp.sushi_49, None, None, None, 0x13cb03bfbe8bfb8c9923fae884a1f1b16dd2adef,
address.dapp.sushi_50, None, None, None, 0x3a99e53b8f5bb7acc583701ae37f1c7305ff79dd,
address.dapp.sushi_51, None, None, None, 0xe6d38b6481e6b01cb5f72f64d8ff1b8cdfcbe62a,
address.dapp.sushi_52, None, None, None, 0x954e5e6b11f3adbd1fffa90e4b718103938a3468,
address.dapp.sushi_53, None, None, None, 0x48f2339da7d4db105ade880a2809ab8a38899f21,
address.dapp.sushi_54, None, None, None, 0xba87dc891945dbb3caeeaf822de208d7ea89b298,
address.dapp.sushi_55, None, None, None, 0xa4cad81673ffdf755388304e7d352c2c065dbf80,
address.dapp.sushi_56, None, None, None, 0x8b599ddb45e82908fb663a89f09bef0c5dd15f81,
address.dapp.sushi_57, None, None, None, 0x33f172212d30b559f8d8b8a54911ce10a2d42296,
address.dapp.sushi_58, None, None, None, 0x844aa51d309bdc4a44146192f8d4097cad51d96e,
address.dapp.sushi_59, None, None, None, 0xc4de5cc1232f6493cc7bf7bcb12f905eb9742bd7,
address.dapp.sushi_60, None, None, None, 0x7a8c6b6e44cc12df550096f88a5ba746c38ed9b0,
address.dapp.sushi_61, None, None, None, 0xe5dfae93ea1820e58c1a12c110618dd1c18374a5,
address.dapp.sushi_62, None, None, None, 0x0289b9cd5859476ce325aca04309d36addcebdaa,
address.dapp.sushi_63, None, None, None, 0xebd49b4c8f7f0ded2ca8b951cf92a583e7b4c8e7,
address.dapp.sushi_64, None, None, None, 0x47ff5a2ad7a36cfcf7867539f5851a4a573bf4e1,
address.dapp.sushi_65, None, None, None, 0x161388deb2c1147d5bed3003277d59d479d5a228,
address.dapp.sushi_66, None, None, None, 0xceff51756c56ceffca006cd410b03ffc46dd3a58,
address.dapp.sushi_67, None, None, None, 0xcd397987bfbf91e5c64e50226a361e80e598fc44,
address.dapp.sushi_68, None, None, None, 0x807fdbcb54dc5d01b99a5aa7fce883a759d27cbe,
address.dapp.sushi_69, None, None, None, 0x53aabccae8c1713a6a150d9981d2ee867d0720e8,
address.dapp.sushi_70, None, None, None, 0x2d2bc284c24b5debe489da59557862e0af884f23,
address.dapp.sushi_71, None, None, None, 0x378b4c5f2a8a0796a8d4c798ef737cf00ae8e667,
address.dapp.sushi_72, None, None, None, 0x6515671641c9028e1a27117f1214dfd08132509c,
address.dapp.sushi_73, None, None, None, 0x15e86e6f65ef7ea1dbb72a5e51a07926fb1c82e3,
address.dapp.sushi_74, None, None, None, 0x71b50dd6ca7433b5d528f472b93f115ce00af9c8,
address.dapp.sushi_75, None, None, None, 0x0bb1f1cb9dd524e0f663ae1d0b24e60c1541956b,
address.dapp.sushi_76, None, None, None, 0x9bea554d1ffc33f7ec498693d6f512a63769d59c,
address.dapp.sushi_77, None, None, None, 0xd626015edfbbeba3def1d764a162a0b4d7bf22f0,
address.dapp.sushi_78, None, None, None, 0x5862d8d46f6a42332dec8d8d8c27796c0f38264b,
address.dapp.sushi_79, None, None, None, 0xc9116009b44afc73f319c2011d7c6c698873bf13,
address.dapp.sushi_80, None, None, None, 0x36b66b447b7a2ffaee307785f663ec8d5a598ba1,
address.dapp.sushi_81, None, None, None, 0x9307539a322ec5afb08632bc97d8250f2d94544d,
address.dapp.sushi_82, None, None, None, 0xd281af557aa16b6d49647b204e16c1083069a7bb,
address.dapp.sushi_83, None, None, None, 0xd14f2f65915c8c4bb75c78209a53f8d0362997a7,
address.dapp.sushi_84, None, None, None, 0x6463bd6026a2e7bfab5851b62969a92f7cca0eb6,
address.dapp.sushi_85, None, None, None, 0xc8703a9c40edb9915c815f29762827f6242278bf,
address.dapp.sushi_86, None, None, None, 0xf7b515cf4dbcfa0b215bab0ccde0f4befc15e3c8,
address.dapp.sushi_87, None, None, None, 0xf1934eab3f6b9cac3967cf6d1732c5e8f4c43230,
address.dapp.sushi_88, None, None, None, 0x715134a16acb73c86e81df5542e1cf759eeb6fc7,
address.dapp.sushi_89, None, None, None, 0xdca8bedda2a15b740d3bc58bb14027c48f2afbf6,
address.dapp.sushi_90, None, None, None, 0x6ba975118545f1bcbda6376d08417494ef9a6e16,
address.dapp.sushi_91, None, None, None, 0xdfb87fd2f9f5eec75930a2d8cfe67f791801fe30,
address.dapp.sushi_92, None, None, None, 0x02eb135eba0d5b36c2cf0bb9190c36927c5eed6d,
address.dapp.sushi_93, None, None, None, 0x74b09f9408b25653ae632bbc81449db9d736ffa8,
address.dapp.sushi_94, None, None, None, 0x9609f1398ff6b982c97fc4437cfdeba78ccde07b,
address.dapp.sushi_95, None, None, None, 0xf2ae5aaef14d08e0ea618abb1384127941bcbda6,
address.dapp.sushi_96, None, None, None, 0xdd2f8d990d7352bb38bd0340c394af4691d9957c,
address.dapp.sushi_97, None, None, None, 0x03a609e25ced7c3bcefa25eb513e601bdec80cb7,
address.dapp.sushi_98, None, None, None, 0x87d3d823f7ee1a86f0939371cc3a2ef46889b1e5,
address.dapp.sushi_99, None, None, None, 0x168d3fcbb4213fc91d5c40acc302bfccd89112aa,
address.dapp.instadapp-lite_0, None, None, None, 0xc383a3833a87009fd9597f8184979af5edfad019,
address.dapp.vulcandex_0, None, None, None, 0x6c3d18b868ec870dfd6470a2684319c26591321e,
address.dapp.vulcandex_1, None, None, None, 0x57556d10e6e9de56d72b9b322d433b9ed06741d0, 0x57556d10e6e9de56d72b9b322d433b9ed06741d0
address.dapp.vulcandex_2, None, None, None, 0x68f8b52d098687c449a116779b7d4c15a1ddc7d4, 0x68f8b52d098687c449a116779b7d4c15a1ddc7d4
address.dapp.vulcandex_3, None, None, None, 0x598499d34d53a974ee125763e837aea490b67c13, 0x598499d34d53a974ee125763e837aea490b67c13
address.dapp.genie_0, None, None, None, 0x2af4b707e1dce8fc345f38cfeeaa2421e54976d5,
address.dapp.genie_1, None, None, None, 0x0a267cf51ef038fc00e71801f5a524aec06e4f07,
address.dapp.yearn_0, None, None, None, 0x97ff4a1b787ade6b94cca95b61f79417c673331d,
address.dapp.yearn_1, None, None, None, 0x033e52f513f9b98e129381c6708f9faa2dee5db5,
address.dapp.yearn_2, None, None, None, 0xb01419e74d8a2abb1bbad82925b19c36c191a701,
address.dapp.yearn_3, None, None, None, 0x3a22df48d84957f907e67f4313e3d43179040d6e,
address.dapp.yearn_4, None, None, None, 0x16de59092dae5ccf4a1e6439d611fd0653f0bd01,
address.dapp.yearn_5, None, None, None, 0x9d25057e62939d3408406975ad75ffe834da4cdd,
address.dapp.yearn_6, None, None, None, 0xf61718057901f84c4eec4339ef8f0d86d2b45600,
address.dapp.yearn_7, None, None, None, 0x36324b8168f960a12a8fd01406c9c78143d41380,
address.dapp.yearn_8, None, None, None, 0x73a052500105205d34daf004eab301916da8190f,
address.dapp.yearn_9, None, None, None, 0xd6ad7a6750a7593e092a9b218d66c0a814a3436e,
address.dapp.yearn_10, None, None, None, 0xa2609b2b43ac0f5ebe27deb944d2a399c201e3da,
address.dapp.yearn_11, None, None, None, 0x83f798e925bcd4017eb265844fddabb448f1707d,
address.dapp.yearn_12, None, None, None, 0xa1787206d5b1be0f432c4c4f96dc4d1257a1dd14,
address.dapp.yearn_13, None, None, None, 0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,
address.dapp.yearn_14, None, None, None, 0x03e22589f476b590edf91fb910e06825909bdde8,
address.dapp.yearn_15, None, None, None, 0xba2e7fed597fd0e3e70f5130bcdbbfe06bb94fe1,
address.dapp.yearn_16, None, None, None, 0x40bd98e3cce4f34c087a73dd3d05558733549afb,
address.dapp.yearn_17, None, None, None, 0xa069e33994dcc24928d99f4bbeda83aaef00b5f3,
address.dapp.yearn_18, None, None, None, 0x9ea775672e4424c403f048ab08c7f56015c5d0f3,
address.dapp.yearn_19, None, None, None, 0xb8813d297ffff9ffa67b8fe91ac703caaa457bcf,
address.dapp.yearn_20, None, None, None, 0xa53e9e63793e55c533fe98d0ed178992942863d9,
address.dapp.yearn_21, None, None, None, 0xa30d1d98c502378ad61fe71bcdc3a808cf60b897,
address.dapp.yearn_22, None, None, None, 0xacd43e627e64355f1861cec6d3a6688b31a6f952, 0xACd43E627e64355f1861cEC6d3a6688B31a6F952
address.dapp.yearn_23, None, None, None, 0xd643cf07344428770b84973e049a1c18b5d47ede,
address.dapp.yearn_24, None, None, None, 0x2f08119c6f07c006695e079aafc638b8789faf18,
address.dapp.yearn_25, None, None, None, 0x04aa51bbcb46541455ccf1b8bef2ebc5d3787ec9,
address.dapp.yearn_26, None, None, None, 0xc2cb1040220768554cf699b0d863a3cd4324ce32,
address.dapp.yearn_27, None, None, None, 0x26ea744e5b887e5205727f55dfbe8685e3b21951,
address.dapp.yearn_28, None, None, None, 0xe6354ed5bc4b393a5aad09f21c46e101e692d447,
address.dapp.yearn_29, None, None, None, 0x04bc0ab673d88ae9dbc9da2380cb6b79c4bca9ae,
address.dapp.yearn_30, None, None, None, 0xe1237aa7f535b0cc33fd973d66cbf830354d16c7,
address.dapp.yearn_31, None, None, None, 0x9ca85572e6a3ebf24dedd195623f188735a5179f,
address.dapp.yearn_32, None, None, None, 0x5dbcf33d8c2e976c6b560249878e6f1491bca25c,
address.dapp.yearn_33, None, None, None, 0x2994529c0652d127b7842094103715ec5299bbed,
address.dapp.yearn_34, None, None, None, 0x7ff566e1d69deff32a7b244ae7276b9f90e9d0f6,
address.dapp.yearn_35, None, None, None, 0x37d19d1c4e1fa9dc47bd1ea12f742a0887eda74a,
address.dapp.yearn_36, None, None, None, 0x597ad1e0c13bfe8025993d9e79c69e1c0233522e,
address.dapp.yearn_37, None, None, None, 0xec0d8d3ed5477106c6d4ea27d90a60e594693c90,
address.dapp.yearn_38, None, None, None, 0x629c759d1e83efbf63d84eb3868b564d9521c129,
address.dapp.yearn_39, None, None, None, 0xc59601f0cc49baa266891b7fc63d2d5fe097a79d,
address.dapp.yearn_40, None, None, None, 0x932fc4fd0eee66f22f1e23fba74d7058391c0b15,
address.dapp.yearn_41, None, None, None, 0x395f93350d5102b6139abfc84a7d6ee70488797c,
address.dapp.yearn_42, None, None, None, 0xc999fb87aca383a63d804a575396f65a55aa5ac8,
address.dapp.yearn_43, None, None, None, 0xb15ee8e74dac2d77f9d1080b32b0f3562954aee9,
address.dapp.yearn_44, None, None, None, 0x4feeaeced575239b46d70b50e13532ecb62e4ea8,
address.dapp.yearn_45, None, None, None, 0xaa880345a3147a1fc6889080401c791813ed08dc,
address.dapp.yearn_46, None, None, None, 0xe3a711987612bfd1dafa076506f3793c78d81558,
address.dapp.yearn_47, None, None, None, 0x4720515963a9d40ca10b1ade806c1291e6c9a86d,
address.dapp.yearn_48, None, None, None, 0xc7e437033d849474074429cbe8077c971ea2a852,
address.dapp.yearn_49, None, None, None, 0x530da5aef3c8f9ccbc75c97c182d6ee2284b643f,
address.dapp.yearn_50, None, None, None, 0xba0c07bbe9c22a1ee33fe988ea3763f21d0909a0,
address.dapp.yearn_51, None, None, None, 0x25faca21dd2ad7edb3a027d543e617496820d8d6,
address.dapp.yearn_52, None, None, None, 0x29e240cfd7946ba20895a7a02edb25c210f9f324,
address.dapp.uniswap1_0, None, None, None, 0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,
address.dapp.uniswap1_1, None, None, None, 0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,
address.dapp.uniswap1_2, None, None, None, 0x3139ffc91b99aa94da8a2dc13f1fc36f9bdc98ee,
address.dapp.uniswap1_3, None, None, None, 0x12ede161c702d1494612d19f05992f43aa6a26fb,
address.dapp.uniswap1_4, None, None, None, 0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,
address.dapp.uniswap1_5, None, None, None, 0x07f068ca326a469fc1d87d85d448990c8cba7df9,
address.dapp.uniswap1_6, None, None, None, 0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,
address.dapp.uniswap1_7, None, None, None, 0xce407cd7b95b39d3b4d53065e711e713dd5c5999,
address.dapp.uniswap1_8, None, None, None, 0x33c2d48bc95fb7d0199c5c693e7a9f527145a9af,
address.dapp.uniswap1_9, None, None, None, 0xb6909b960dbbe7392d405429eb2b3649752b4838,
address.dapp.uniswap1_10, None, None, None, 0x30eb5e15476e6a80f4f3cd8479749b4881dab1b8,
address.dapp.uniswap1_11, None, None, None, 0xbb2b8038a1640196fbe3e38816f3e67cba72d940,
address.dapp.uniswap1_12, None, None, None, 0x9896bd979f9da57857322cc15e154222c4658a5a,
address.dapp.uniswap1_13, None, None, None, 0x598e740cda7c525080d3fcb9fa7c4e1bd0044b34,
address.dapp.uniswap1_14, None, None, None, 0x43ae24960e5534731fc831386c07755a2dc33d47,
address.dapp.uniswap1_15, None, None, None, 0x231f3381d10478bfc2ca552195b9d8b15968b60c,
address.dapp.uniswap1_16, None, None, None, 0x3b0f0fe3be830826d833a67cd1d7c80edf3fb49b,
address.dapp.uniswap1_17, None, None, None, 0x67660e35fee501d0876b9493bb5ec90e10675957,
address.dapp.uniswap1_18, None, None, None, 0x260e069dead76baac587b5141bb606ef8b9bab6c,
address.dapp.uniswap1_19, None, None, None, 0x5d27df1a6e03254e4f1218607d8e073667ffae2f,
address.dapp.uniswap1_20, None, None, None, 0xb784ced6994c928170b417bbd052a096c6fb17e2,
address.dapp.uniswap1_21, None, None, None, 0xa2107fa5b38d9bbd2c461d6edf11b11a50f6b974,
address.dapp.uniswap1_22, None, None, None, 0xecd65d5ff4d2c6511091fc8fe8765a237dbf1195,
address.dapp.uniswap1_23, None, None, None, 0x718dd8b743ea19d71bdb4cb48bb984b73a65ce06,
address.dapp.uniswap1_24, None, None, None, 0x55d5c232d921b9eaa6b37b5845e439acd04b4dba,
address.dapp.uniswap1_25, None, None, None, 0xa5e79baee540f000ef6f23d067cd3ac22c7d9fe6,
address.dapp.uniswap1_26, None, None, None, 0xc2adda861f89bbb333c90c492cb837741916a225,
